,dsd_name,code_7,gnd_name,dsd_name_x,dist_name,prov_name,dsd_id,dsd_name_y,district_name,headcount_index,n_poor
280,Hatharaliyadda,2134205,Ambawa,Hatharaliyadda,Kandy,Central,52,Hatharaliyadda,Kandy,6.53,"1,889"
281,Hatharaliyadda,2134200,Dedunupitiya Ihalagama,Hatharaliyadda,Kandy,Central,52,Hatharaliyadda,Kandy,6.53,"1,889"
282,Hatharaliyadda,2134075,Dedunupitiya Pahalagama,Hatharaliyadda,Kandy,Central,52,Hatharaliyadda,Kandy,6.53,"1,889"
283,Hatharaliyadda,2134210,Dehideniya Madige,Hatharaliyadda,Kandy,Central,52,Hatharaliyadda,Kandy,6.53,"1,889"
284,Hatharaliyadda,2134235,Alagalla Ihala,Hatharaliyadda,Kandy,Central,52,Hatharaliyadda,Kandy,6.53,"1,889"
285,Hatharaliyadda,2134220,Pelena,Hatharaliyadda,Kandy,Central,52,Hatharaliyadda,Kandy,6.53,"1,889"
286,Poojapitiya,2106335,Kaluwana North,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
287,Poojapitiya,2106300,Batugoda South,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
288,Poojapitiya,2106235,Uggahakumbura,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
289,Poojapitiya,2106200,Medagoda,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
290,Poojapitiya,2106055,Pallegama Pahala,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
291,Poojapitiya,2106240,Marathugoda North,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
292,Poojapitiya,2106165,Weligalla,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
293,Poojapitiya,2106195,Waldeniya,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
294,Poojapitiya,2106190,Molagoda,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
295,Poojapitiya,2106175,Bokkawala,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
296,Poojapitiya,2106170,Wewala,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
297,Poojapitiya,2106140,Godahena,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
298,Poojapitiya,2106295,Batagalla South,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
299,Poojapitiya,2106090,Batagolladeniya,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
300,Poojapitiya,2106070,Kovilamuduna,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
301,Poojapitiya,2106160,Dolapihilla South,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
302,Poojapitiya,2106095,Watagalathenna,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
303,Poojapitiya,2106135,Rambukewela,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
304,Poojapitiya,2106130,Pahala Hingulwala,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
305,Poojapitiya,2106185,Henegama,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
306,Poojapitiya,2106085,Palliya Kotuwa,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
307,Poojapitiya,2106155,Dolapihilla North,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
308,Poojapitiya,2106205,Diddeniya,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
309,Poojapitiya,2106290,Batugoda North,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
310,Poojapitiya,2106150,Watagoda,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
311,Poojapitiya,2106245,Marathugoda South,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
312,Poojapitiya,2106250,Ambaruppa,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
313,Poojapitiya,2106145,Kahatagasthenna,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
314,Poojapitiya,2106270,Madadeniya,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
315,Poojapitiya,2106265,Alagoda,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
316,Poojapitiya,2106305,Diwanawatta,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
317,Poojapitiya,2106330,Kaluwana South,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
318,Poojapitiya,2106310,Mullegama North,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
319,Poojapitiya,2106320,Kahawatta South,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
320,Poojapitiya,2106325,Mullegama South,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
321,Poojapitiya,2106315,Kahawatta North,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
322,Poojapitiya,2106275,Warakadeniya,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
323,Poojapitiya,2106280,Batagalla North,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
324,Poojapitiya,2106230,Dombagammana,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
325,Poojapitiya,2106225,Paleepana,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
326,Poojapitiya,2106125,Udahingulwala,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
327,Poojapitiya,2106255,Gallella,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
328,Poojapitiya,2106260,Maruddana,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
329,Poojapitiya,2106180,Harankahawa,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
330,Poojapitiya,2106065,Ankumbura Udagama,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
331,Poojapitiya,2106035,Uda Kithulgolla,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
332,Poojapitiya,2106060,Welgala,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
333,Poojapitiya,2106045,Ankumbura North,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
334,Poojapitiya,2106020,Egodamulla South,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
335,Poojapitiya,2106040,Ankumbura South,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
336,Poojapitiya,2106220,Kiralagama,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
337,Poojapitiya,2106285,Bamunupola,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
338,Poojapitiya,2106050,Uggala Janapadaya,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
339,Poojapitiya,2106210,Ovissa North,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
340,Poojapitiya,2106215,Ovissa South,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
341,Poojapitiya,2106015,Dehiwatta,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
342,Poojapitiya,2106010,Ihalamulla,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
343,Poojapitiya,2106005,Egodamulla North,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
344,Poojapitiya,2106025,Pahala Kithulgolla,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
345,Poojapitiya,2106075,Galhinna,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
346,Poojapitiya,2106030,Alawatta,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
347,Poojapitiya,2106080,Galkanda,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
348,Poojapitiya,2106100,Morankanda,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
349,Poojapitiya,2106105,Wewala North,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
350,Poojapitiya,2106110,Udahena,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
351,Poojapitiya,2106115,Siyapathgama,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
352,Poojapitiya,2106120,Pathirada,Poojapitiya,Kandy,Central,42,Poojapitiya,Kandy,7.44,"4,183"
353,Thumpane,2103285,Marawanagoda,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
354,Thumpane,2103290,Adungama Palkumbura,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
355,Thumpane,2103240,Etambegoda,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
356,Thumpane,2103325,Minigamuwa,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
357,Thumpane,2103330,Minigamuwa Ihala,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
358,Thumpane,2103335,Thennewela,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
359,Thumpane,2103130,Udalagama,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
360,Thumpane,2103120,Galagedara Madige,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
361,Thumpane,2103200,Naranwala,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
362,Thumpane,2103190,Uduwa,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
363,Thumpane,2103195,Medagoda Ihala,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
364,Thumpane,2103050,Delgasyaya,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
365,Thumpane,2103045,Haddapitiya,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
366,Thumpane,2103090,Palukopi watta,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
367,Thumpane,2103235,Nikathenna,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
368,Thumpane,2103105,Udapitiya,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
369,Thumpane,2103055,Gallenawatta,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
370,Thumpane,2103255,Kandekumbura,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
371,Thumpane,2103260,Diyapalagoda,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
372,Thumpane,2103305,Poholiyadda,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
373,Thumpane,2103150,Gangodapitiya,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
374,Thumpane,2103155,Pubbiliya,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
375,Thumpane,2103145,Opalla,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
376,Thumpane,2103165,Barandara,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
377,Thumpane,2103040,Bonakot,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
378,Thumpane,2103075,Kumburegama,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
379,Thumpane,2103135,Gunadaha,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
380,Thumpane,2103205,Hikgodawalpola,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
381,Thumpane,2103140,Medagoda Pahala,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
382,Thumpane,2103170,Kaluwana,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
383,Thumpane,2103180,Kinigama East,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
384,Thumpane,2103175,Kinigama West,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
385,Thumpane,2103245,Thahalpitiya,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
386,Thumpane,2103300,Udahenepola,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
387,Thumpane,2103225,Kirindiwelpola,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
388,Thumpane,2103250,Dehideniya,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
389,Thumpane,2103125,Pethigewela,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
390,Thumpane,2103115,Galagedara,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
391,Thumpane,2103210,Paranagama,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
392,Thumpane,2103320,Hiyadala Walpola,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
393,Thumpane,2103295,Kuragama,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
394,Thumpane,2103310,Hiyadala,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
395,Thumpane,2103100,Galagedara West,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
396,Thumpane,2103215,Wettewa,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
397,Thumpane,2103065,Namaltenna,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
398,Thumpane,2103070,Alawattegama,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
399,Thumpane,2103315,Pallekotuwa,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
400,Thumpane,2103005,Meegahahena South,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
401,Thumpane,2103010,Meegahahena,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
402,Thumpane,2103060,Kandanhena East,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
403,Thumpane,2103080,Ban Anga,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
404,Thumpane,2103085,Ethamulla,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
405,Thumpane,2103265,Niyangoda,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
406,Thumpane,2103280,Idamegama,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
407,Thumpane,2103275,Henegama Palkumbura,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
408,Thumpane,2103270,Niyambepola,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
409,Thumpane,2103185,Ponnila,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
410,Thumpane,2103095,Damunugasthenna,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
411,Thumpane,2103025,Ambagahahena,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
412,Thumpane,2103020,Kobbegala,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
413,Thumpane,2103015,Galabawa,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
414,Thumpane,2103160,Kannadeniya,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
415,Thumpane,2103220,Pavulpawa,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
416,Thumpane,2103110,Galagedara Madige South,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
417,Thumpane,2103230,Kuragama North,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
418,Thumpane,2103035,Akkarawatta,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
419,Thumpane,2103030,Rokhill,Thumpane,Kandy,Central,41,Thumpane,Kandy,5.34,"1,953"
420,Akurana,2109030,Balakaduwa,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
421,Akurana,2109160,Thelambugahawatta,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
422,Akurana,2109140,Pangollamada,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
423,Akurana,2109110,Palleweliketiya,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
424,Akurana,2109005,Rambuke Ela,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
425,Akurana,2109015,Vilana Pallegama,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
426,Akurana,2109035,Mawathupola,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
427,Akurana,2109060,Konakalagala,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
428,Akurana,2109065,Malgamandeniya,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
429,Akurana,2109090,Melchena,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
430,Akurana,2109095,Bulugohothenna,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
431,Akurana,2109025,Alawathugoda,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
432,Akurana,2109020,Walahena,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
433,Akurana,2109155,Palle Deegala,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
434,Akurana,2109085,Neerella,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
435,Akurana,2109130,Kurugoda,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
436,Akurana,2109075,Marahela,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
437,Akurana,2109125,Delgasthenna,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
438,Akurana,2109010,Vilana Udagama,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
439,Akurana,2109055,Malwanahinna,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
440,Akurana,2109040,Arambepola,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
441,Akurana,2109080,Hureegolla,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
442,Akurana,2109165,Waragashinna,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
443,Akurana,2109120,Akurana,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
444,Akurana,2109115,Dodangolla,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
445,Akurana,2109175,Uggala,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
446,Akurana,2109150,Dunuvila South,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
447,Akurana,2109145,Dunuvila North,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
448,Akurana,2109170,Kurudugahaela,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
449,Akurana,2109105,Udaweliketiya,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
450,Akurana,2109045,Delgasgoda,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
451,Akurana,2109050,Dippitiya,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
452,Akurana,2109100,Kasawatta,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
453,Akurana,2109135,Deegala,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
454,Akurana,2109070,Rathukoho,Akurana,Kandy,Central,43,Akurana,Kandy,16.8,"10,451"
455,Ganga Ihala Korale,2154150,Rakshawa,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
456,Ganga Ihala Korale,2154135,Ulapane South,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
457,Ganga Ihala Korale,2154105,Pellapitiya South,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
458,Ganga Ihala Korale,2154095,Gemunupura,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
459,Ganga Ihala Korale,2154110,Ulapane North,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
460,Ganga Ihala Korale,2154100,Yatapana,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
461,Ganga Ihala Korale,2154050,Pellapitiya North,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
462,Ganga Ihala Korale,2154055,Malwattagama,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
463,Ganga Ihala Korale,2154060,Giraulla,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
464,Ganga Ihala Korale,2154010,Polmalagama,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
465,Ganga Ihala Korale,2154115,Udagama,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
466,Ganga Ihala Korale,2154125,Ethgala  East,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
467,Ganga Ihala Korale,2154140,Pitakanda,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
468,Ganga Ihala Korale,2154145,Udahenthenna,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
469,Ganga Ihala Korale,2154020,Herakola,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
470,Ganga Ihala Korale,2154045,Thembiligala,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
471,Ganga Ihala Korale,2154120,Ethgala West,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
472,Ganga Ihala Korale,2154130,Sinhapura,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
473,Ganga Ihala Korale,2154040,Ethgala North,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
474,Ganga Ihala Korale,2154090,Alugolla,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
475,Ganga Ihala Korale,2154155,Miyanagolla,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
476,Ganga Ihala Korale,2154085,Kelly Group,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
477,Ganga Ihala Korale,2154015,Galpaya,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
478,Ganga Ihala Korale,2154005,Kohowala,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
479,Ganga Ihala Korale,2154065,Karagala,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
480,Ganga Ihala Korale,2154070,Watakedeniya,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
481,Ganga Ihala Korale,2154075,Uduwella,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
482,Ganga Ihala Korale,2154080,Patithalawa,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
483,Ganga Ihala Korale,2154035,Gampolawela,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
484,Ganga Ihala Korale,2154030,Maligapurana,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
485,Ganga Ihala Korale,2154025,Wallahagoda,Ganga Ihala Korale,Kandy,Central,59,Ganga Ihala Korale,Kandy,7.9,"4,286"
