,call_count,radius_of_gyration_log,avg_call_duration,nighttime_call_count,avg_nighttime_call_duration,incoming_call_count,avg_incoming_call_duration,radius_of_gyration,unique_tower_count,spatial_entropy,avg_call_count_per_contact,avg_call_duration_per_contact,contact_count,social_entropy,pc_1,gnd_id,pred_values
11233,1380.59204631499,3.188687064446213,122.576919459447,110.497933680343,161.447821402759,657.061196254838,123.508067530777,24.256559228193,29.9263004311994,0.312918526861777,11.0427224967885,1579.4472564464,118.045259820652,0.585863293694912,-1.4975264672369892,7127115,-2.7936272771615864
11234,1279.81890765913,3.2025158152739035,125.893310832004,101.751502689606,164.287747288517,615.843831186742,127.855713301991,24.5943272136313,28.5026326834776,0.325061196308889,11.0664129071538,1619.54299840802,109.032820594173,0.581275604269848,-2.8072480901049186,7127120,-3.0280098719250685
11235,1467.74945944452,3.374558205935292,126.783868602607,117.663352323468,174.463046601768,660.224346904824,122.408342045423,29.2113755177221,34.5668322309697,0.358170499198779,10.3816626184012,1489.43664454812,125.422053414383,0.582790566483035,-0.3993916028292519,7127125,-2.4799938941978894
11236,959.80024434942,3.3184871588461933,139.080658900826,76.9529627367135,177.716220139741,456.77031154551,138.159716420078,27.6185364788683,25.7080024434942,0.376851748588411,10.4044328911186,1679.70458427033,85.6951740989615,0.570162738376023,-1.0059221772697875,7127130,-3.902951800467089
11237,959.80024434942,3.3184871588461933,139.080658900826,76.9529627367135,177.716220139741,456.77031154551,138.159716420078,27.6185364788683,25.7080024434942,0.376851748588411,10.4044328911186,1679.70458427033,85.6951740989615,0.570162738376023,-3.029058440513948,7127135,-3.9930190762828452
11238,959.80024434942,3.3184871588461933,139.080658900826,76.9529627367135,177.716220139741,456.77031154551,138.159716420078,27.6185364788683,25.7080024434942,0.376851748588411,10.4044328911186,1679.70458427033,85.6951740989615,0.570162738376023,-1.7533206626060396,7127140,-3.9373767513328604
11239,959.80024434942,3.3184871588461933,139.080658900826,76.9529627367135,177.716220139741,456.77031154551,138.159716420078,27.6185364788683,25.7080024434942,0.376851748588411,10.4044328911186,1679.70458427033,85.6951740989615,0.570162738376023,-2.760716752180904,7127145,-4.024166590632488
11240,959.979604809843,3.3185998190380817,139.079712977152,76.9617759486191,177.724897674091,456.854020459532,138.163162287159,27.6216481637659,25.7119996810405,0.376885134673378,10.4049705834277,1679.6905296037,85.6996590662527,0.57015334343174,-1.7098120732658688,7127150,-3.9660785188605687
11241,1100.82989326242,3.367034251767019,136.907659246379,86.2233732410568,180.404050338956,517.595516486494,137.078369234466,28.9924152236852,28.4852392736191,0.386276840003816,10.5975518309738,1646.29435971567,93.2376535370394,0.568605798970308,-1.2543526635508788,7127155,-3.31665554767687
11242,1234.44714967671,3.3736811278860768,133.372344086297,97.4246582830777,178.678512710247,570.064089710168,132.137597305216,29.1857660938416,30.7386442546273,0.377823587527559,10.54325587719,1591.54103301828,104.532603406369,0.57315387660559,-1.9941924709553536,7127160,-3.0497713936046633
11243,1366.91865315852,3.1306284642267985,121.120278644428,109.435041716329,157.656670952677,660.139451728248,123.357602929149,22.888359538491,28.8167461263409,0.299501560193327,11.2159707751733,1599.55697253584,116.963349225268,0.587169833595758,-2.743999127573021,7127165,-2.9255295370367818
11244,1080.59584855437,3.3497771802802108,136.810657012198,84.1769605265982,179.454993822799,514.526554326037,138.144231411172,28.4963833801518,27.7841616867043,0.383523696607812,10.7243295198863,1665.2569920921,90.8933396444446,0.567793746313642,-2.443886162060698,7127170,-3.381497182901824
11245,1047.62429378531,3.372186485285654,138.617485393945,81.2683615819209,181.965183667368,497.758474576271,139.846988310047,29.1421763881421,27.6652542372881,0.393199281046272,10.6677144814934,1672.82268982311,87.8912429378531,0.565562489449853,-2.4547434295635178,7127175,-3.4400417883299603
11246,1045.66027917607,3.371016593673269,138.627843371515,81.1718560526139,181.870163835147,496.841853770062,139.809255745186,29.1081031353115,27.6214840952636,0.392833700174307,10.6618266991244,1672.97659005112,87.8421321155876,0.565665365099009,-0.9102398194614706,7127180,-3.483524152216299
11247,998.497850716524,3.342504590616396,138.876572357426,78.8544419644625,179.588426198841,474.830783692089,138.903173176289,28.2898926482233,26.5704195142765,0.384054905119315,10.5204417449655,1676.67223889646,86.6628202933656,0.568135746612592,-0.5242820948893415,7127185,-3.7609654354594975
11248,976.671960175411,3.3290294795963224,138.991679495397,77.7819860336052,178.532480671236,464.644471793546,138.48385510535,27.9112401260127,26.0840064683536,0.379992242837694,10.4550114309148,1678.38251625856,86.1170568253728,0.569278993060888,-2.6615511830039256,7127190,-3.8319928573900492
11249,1047.62429378531,3.372186485285654,138.617485393945,81.2683615819209,181.965183667368,497.758474576271,139.846988310047,29.1421763881421,27.6652542372881,0.393199281046272,10.6677144814934,1672.82268982311,87.8912429378531,0.565562489449853,-1.4691679834435027,7127195,-3.4590537289023597
11250,1070.65030105858,3.3583285175482813,137.409882618888,83.2810416873862,180.319937991212,509.292281197985,138.690061908549,28.7411104458833,27.7797355364682,0.387183280662435,10.7024310627527,1666.84597663145,89.9199261912966,0.567134866749466,-2.248077671516491,7127200,-3.345936202908755
11251,1184.60921734248,3.2756016280587867,131.110764844267,93.3525416239273,171.536249807229,567.423800910071,132.772647253101,26.4591392535829,28.1592718225838,0.353000715831388,10.9029295558637,1641.38994324951,100.363872473933,0.574832557334149,-1.7477289784674177,7127205,-3.16746878002036
11252,1573.73252294713,3.503551211632728,131.672873807496,121.863458310773,173.44237070827,711.728280932519,128.568299599299,33.2332609955136,42.9369148186759,0.44869107750942,10.8797088760238,1585.82624387425,129.765932477902,0.582211145594095,-0.7466485844546206,7130005,-2.109565556477004
11253,1562.74054793674,3.475963555072602,127.31348764339,128.294587530327,166.102954383925,708.414641088915,123.802841575933,32.3289642712197,41.1954810336036,0.42664887096159,11.0603814218635,1626.53549814102,131.562632591628,0.588367846714494,0.4014045874648219,7130010,-2.1698975491330166
11254,1516.16414936024,3.459598447597526,132.346373656101,111.422795952943,173.254772022829,693.629844825443,131.34974872577,31.804202896119,41.3880363638059,0.45430578094929,10.9438842673206,1582.43435555456,125.125631282907,0.580544998691603,-0.5174528343805346,7130015,-2.1772012972069343
11255,1512.14986376022,3.45817536964314,132.780143598907,109.968664850136,173.871166576749,692.355585831063,132.00019490654,31.7589752250043,41.4046321525886,0.456689450327714,10.9338437131633,1578.63340513568,124.570844686648,0.579870769956877,-0.2602675000993258,7130020,-2.1419917374000033
